time_stamp,loc_id,phone_num,date,hour,week,holiday,week_num,data_mean_week_hour,data_max_week_hour,data_min_week_hour,data_median_week_hour
2017-04-09 12:00:00,22,191,2017-04-09,12,6,1,6,160.0,191,123,166.0
2017-04-09 13:00:00,22,121,2017-04-09,13,6,1,6,111.0,121,101,111.0
2017-04-09 14:00:00,22,128,2017-04-09,14,6,1,6,119.33333333333333,128,102,128.0
2017-04-09 15:00:00,22,126,2017-04-09,15,6,1,6,93.0,126,65,88.0
2017-04-09 16:00:00,22,144,2017-04-09,16,6,1,6,118.33333333333333,144,102,109.0
2017-04-09 17:00:00,22,246,2017-04-09,17,6,1,6,176.0,246,107,175.0
2017-04-09 18:00:00,22,169,2017-04-09,18,6,1,6,161.33333333333334,175,140,169.0
2017-04-09 19:00:00,22,167,2017-04-09,19,6,1,6,143.66666666666666,167,130,134.0
2017-04-09 20:00:00,22,126,2017-04-09,20,6,1,6,116.66666666666667,126,111,113.0
2017-04-09 21:00:00,22,122,2017-04-09,21,6,1,6,112.66666666666667,130,86,122.0
2017-04-09 22:00:00,22,98,2017-04-09,22,6,1,6,95.33333333333333,98,91,97.0
2017-04-09 23:00:00,22,18,2017-04-09,23,6,1,6,22.0,28,18,20.0
2017-04-09 00:00:00,23,497,2017-04-09,0,6,1,6,451.0,497,405,451.0
2017-04-09 01:00:00,23,374,2017-04-09,1,6,1,6,306.5,374,239,306.5
2017-04-09 02:00:00,23,289,2017-04-09,2,6,1,6,268.5,289,248,268.5
2017-04-09 03:00:00,23,197,2017-04-09,3,6,1,6,151.33333333333334,220,37,197.0
2017-04-09 04:00:00,23,211,2017-04-09,4,6,1,6,226.0,247,211,220.0
2017-04-09 05:00:00,23,199,2017-04-09,5,6,1,6,217.66666666666666,249,199,205.0
2017-04-09 06:00:00,23,220,2017-04-09,6,6,1,6,239.33333333333334,309,189,220.0
2017-04-09 07:00:00,23,206,2017-04-09,7,6,1,6,218.0,285,163,206.0
2017-04-09 08:00:00,23,507,2017-04-09,8,6,1,6,345.6666666666667,507,228,302.0
2017-04-09 09:00:00,23,548,2017-04-09,9,6,1,6,390.3333333333333,548,253,370.0
2017-04-09 10:00:00,23,409,2017-04-09,10,6,1,6,317.6666666666667,409,259,285.0
2017-04-09 11:00:00,23,581,2017-04-09,11,6,1,6,474.3333333333333,581,403,439.0
2017-04-09 12:00:00,23,563,2017-04-09,12,6,1,6,452.3333333333333,563,392,402.0
2017-04-09 13:00:00,23,372,2017-04-09,13,6,1,6,384.6666666666667,409,372,373.0
2017-04-09 14:00:00,23,357,2017-04-09,14,6,1,6,352.3333333333333,357,346,354.0
2017-04-09 15:00:00,23,293,2017-04-09,15,6,1,6,230.66666666666666,293,126,273.0
2017-04-09 16:00:00,23,334,2017-04-09,16,6,1,6,247.33333333333334,334,111,297.0
2017-04-09 17:00:00,23,443,2017-04-09,17,6,1,6,354.0,453,166,443.0
2017-04-09 18:00:00,23,440,2017-04-09,18,6,1,6,355.6666666666667,440,214,413.0
2017-04-09 19:00:00,23,391,2017-04-09,19,6,1,6,305.0,391,194,330.0
2017-04-09 20:00:00,23,342,2017-04-09,20,6,1,6,291.6666666666667,342,266,267.0
2017-04-09 21:00:00,23,345,2017-04-09,21,6,1,6,298.0,345,238,311.0
2017-04-09 22:00:00,23,395,2017-04-09,22,6,1,6,371.6666666666667,396,324,395.0
2017-04-09 23:00:00,23,411,2017-04-09,23,6,1,6,440.3333333333333,489,411,421.0
2017-04-09 00:00:00,24,5,2017-04-09,0,6,1,6,14.0,23,5,14.0
2017-04-09 01:00:00,24,3,2017-04-09,1,6,1,6,7.0,11,3,7.0
2017-04-09 02:00:00,24,5,2017-04-09,2,6,1,6,9.5,14,5,9.5
2017-04-09 03:00:00,24,3,2017-04-09,3,6,1,6,4.333333333333333,8,2,3.0
2017-04-09 04:00:00,24,2,2017-04-09,4,6,1,6,7.333333333333333,11,2,9.0
2017-04-09 05:00:00,24,3,2017-04-09,5,6,1,6,15.666666666666666,29,3,15.0
2017-04-09 06:00:00,24,30,2017-04-09,6,6,1,6,61.333333333333336,109,30,45.0
2017-04-09 07:00:00,24,104,2017-04-09,7,6,1,6,106.33333333333333,133,82,104.0
2017-04-09 08:00:00,24,201,2017-04-09,8,6,1,6,247.66666666666666,338,201,204.0
2017-04-09 09:00:00,24,269,2017-04-09,9,6,1,6,271.3333333333333,323,222,269.0
2017-04-09 10:00:00,24,330,2017-04-09,10,6,1,6,362.3333333333333,394,330,363.0
2017-04-09 11:00:00,24,498,2017-04-09,11,6,1,6,462.6666666666667,498,419,471.0
2017-04-09 12:00:00,24,494,2017-04-09,12,6,1,6,492.6666666666667,559,425,494.0
2017-04-09 13:00:00,24,282,2017-04-09,13,6,1,6,314.6666666666667,424,238,282.0
2017-04-09 14:00:00,24,225,2017-04-09,14,6,1,6,222.66666666666666,272,171,225.0
2017-04-09 15:00:00,24,225,2017-04-09,15,6,1,6,319.3333333333333,595,138,225.0
2017-04-09 16:00:00,24,252,2017-04-09,16,6,1,6,237.0,278,181,252.0
2017-04-09 17:00:00,24,427,2017-04-09,17,6,1,6,499.3333333333333,556,427,515.0
2017-04-09 18:00:00,24,309,2017-04-09,18,6,1,6,347.6666666666667,387,309,347.0
2017-04-09 19:00:00,24,215,2017-04-09,19,6,1,6,270.3333333333333,329,215,267.0
2017-04-09 20:00:00,24,175,2017-04-09,20,6,1,6,242.33333333333334,313,175,239.0
2017-04-09 21:00:00,24,171,2017-04-09,21,6,1,6,179.0,197,169,171.0
2017-04-09 22:00:00,24,163,2017-04-09,22,6,1,6,225.0,263,163,249.0
2017-04-09 23:00:00,24,71,2017-04-09,23,6,1,6,79.66666666666667,92,71,76.0
2017-04-09 00:00:00,25,98,2017-04-09,0,6,1,6,140.5,183,98,140.5
2017-04-09 01:00:00,25,184,2017-04-09,1,6,1,6,145.0,184,106,145.0
2017-04-09 02:00:00,25,101,2017-04-09,2,6,1,6,72.5,101,44,72.5
2017-04-09 03:00:00,25,78,2017-04-09,3,6,1,6,47.333333333333336,78,21,43.0
2017-04-09 04:00:00,25,105,2017-04-09,4,6,1,6,70.66666666666667,105,52,55.0
2017-04-09 05:00:00,25,118,2017-04-09,5,6,1,6,86.66666666666667,118,62,80.0
2017-04-09 06:00:00,25,108,2017-04-09,6,6,1,6,119.66666666666667,146,105,108.0
2017-04-09 07:00:00,25,193,2017-04-09,7,6,1,6,205.0,215,193,207.0
2017-04-09 08:00:00,25,347,2017-04-09,8,6,1,6,417.6666666666667,470,347,436.0
2017-04-09 09:00:00,25,499,2017-04-09,9,6,1,6,498.0,542,453,499.0
2017-04-09 10:00:00,25,513,2017-04-09,10,6,1,6,486.0,513,449,496.0
2017-04-09 11:00:00,25,961,2017-04-09,11,6,1,6,770.3333333333334,961,599,751.0
2017-04-09 12:00:00,25,973,2017-04-09,12,6,1,6,922.6666666666666,1018,777,973.0
2017-04-09 13:00:00,25,672,2017-04-09,13,6,1,6,621.0,672,578,613.0
2017-04-09 14:00:00,25,598,2017-04-09,14,6,1,6,552.0,598,489,569.0
2017-04-09 15:00:00,25,443,2017-04-09,15,6,1,6,432.6666666666667,481,374,443.0
2017-04-09 16:00:00,25,467,2017-04-09,16,6,1,6,482.6666666666667,536,445,467.0
2017-04-09 17:00:00,25,717,2017-04-09,17,6,1,6,667.0,734,550,717.0
2017-04-09 18:00:00,25,680,2017-04-09,18,6,1,6,730.3333333333334,885,626,680.0
2017-04-09 19:00:00,25,661,2017-04-09,19,6,1,6,608.3333333333334,661,559,605.0
2017-04-09 20:00:00,25,546,2017-04-09,20,6,1,6,477.0,546,412,473.0
2017-04-09 21:00:00,25,533,2017-04-09,21,6,1,6,538.3333333333334,606,476,533.0
2017-04-09 22:00:00,25,551,2017-04-09,22,6,1,6,556.6666666666666,623,496,551.0
2017-04-09 23:00:00,25,299,2017-04-09,23,6,1,6,297.3333333333333,318,275,299.0
2017-04-09 00:00:00,26,24,2017-04-09,0,6,1,6,24.0,24,24,24.0
2017-04-09 01:00:00,26,13,2017-04-09,1,6,1,6,9.0,13,5,9.0
2017-04-09 02:00:00,26,7,2017-04-09,2,6,1,6,5.0,7,3,5.0
2017-04-09 03:00:00,26,10,2017-04-09,3,6,1,6,5.0,10,2,3.0
2017-04-09 04:00:00,26,9,2017-04-09,4,6,1,6,11.0,19,5,9.0
2017-04-09 05:00:00,26,16,2017-04-09,5,6,1,6,15.0,16,14,15.0
2017-04-09 06:00:00,26,26,2017-04-09,6,6,1,6,31.666666666666668,43,26,26.0
2017-04-09 07:00:00,26,92,2017-04-09,7,6,1,6,79.66666666666667,92,72,75.0
2017-04-09 08:00:00,26,151,2017-04-09,8,6,1,6,151.66666666666666,176,128,151.0
2017-04-09 09:00:00,26,173,2017-04-09,9,6,1,6,186.33333333333334,199,173,187.0
2017-04-09 10:00:00,26,147,2017-04-09,10,6,1,6,158.33333333333334,189,139,147.0
2017-04-09 11:00:00,26,433,2017-04-09,11,6,1,6,347.6666666666667,433,282,328.0
2017-04-09 12:00:00,26,349,2017-04-09,12,6,1,6,308.3333333333333,349,284,292.0
2017-04-09 13:00:00,26,222,2017-04-09,13,6,1,6,222.33333333333334,235,210,222.0
2017-04-09 14:00:00,26,199,2017-04-09,14,6,1,6,178.66666666666666,199,149,188.0
2017-04-09 15:00:00,26,185,2017-04-09,15,6,1,6,192.33333333333334,230,162,185.0
2017-04-09 16:00:00,26,196,2017-04-09,16,6,1,6,197.33333333333334,204,192,196.0
2017-04-09 17:00:00,26,257,2017-04-09,17,6,1,6,300.6666666666667,331,257,314.0
2017-04-09 18:00:00,26,304,2017-04-09,18,6,1,6,297.3333333333333,316,272,304.0
2017-04-09 19:00:00,26,217,2017-04-09,19,6,1,6,243.66666666666666,291,217,223.0
2017-04-09 20:00:00,26,195,2017-04-09,20,6,1,6,187.33333333333334,197,170,195.0
2017-04-09 21:00:00,26,136,2017-04-09,21,6,1,6,159.33333333333334,187,136,155.0
2017-04-09 22:00:00,26,114,2017-04-09,22,6,1,6,153.66666666666666,179,114,168.0
2017-04-09 23:00:00,26,61,2017-04-09,23,6,1,6,60.666666666666664,67,54,61.0
2017-04-09 00:00:00,27,15,2017-04-09,0,6,1,6,16.0,17,15,16.0
2017-04-09 01:00:00,27,11,2017-04-09,1,6,1,6,12.5,14,11,12.5
2017-04-09 02:00:00,27,10,2017-04-09,2,6,1,6,11.5,13,10,11.5
2017-04-09 03:00:00,27,9,2017-04-09,3,6,1,6,10.333333333333334,13,9,9.0
2017-04-09 04:00:00,27,8,2017-04-09,4,6,1,6,10.333333333333334,12,8,11.0
2017-04-09 05:00:00,27,8,2017-04-09,5,6,1,6,14.333333333333334,18,8,17.0
2017-04-09 06:00:00,27,35,2017-04-09,6,6,1,6,36.333333333333336,40,34,35.0
2017-04-09 07:00:00,27,96,2017-04-09,7,6,1,6,97.33333333333333,131,65,96.0
2017-04-09 08:00:00,27,141,2017-04-09,8,6,1,6,179.0,272,124,141.0
2017-04-09 09:00:00,27,231,2017-04-09,9,6,1,6,216.66666666666666,231,207,212.0
2017-04-09 10:00:00,27,197,2017-04-09,10,6,1,6,208.33333333333334,240,188,197.0
2017-04-09 11:00:00,27,251,2017-04-09,11,6,1,6,275.0,318,251,256.0
2017-04-09 12:00:00,27,378,2017-04-09,12,6,1,6,338.6666666666667,378,306,332.0
2017-04-09 13:00:00,27,205,2017-04-09,13,6,1,6,214.66666666666666,244,195,205.0
2017-04-09 14:00:00,27,201,2017-04-09,14,6,1,6,204.66666666666666,215,198,201.0
2017-04-09 15:00:00,27,215,2017-04-09,15,6,1,6,207.0,215,200,206.0
2017-04-09 16:00:00,27,165,2017-04-09,16,6,1,6,203.0,243,165,201.0
2017-04-09 17:00:00,27,261,2017-04-09,17,6,1,6,322.6666666666667,368,261,339.0
2017-04-09 18:00:00,27,273,2017-04-09,18,6,1,6,278.3333333333333,288,273,274.0
2017-04-09 19:00:00,27,244,2017-04-09,19,6,1,6,244.0,252,236,244.0
2017-04-09 20:00:00,27,169,2017-04-09,20,6,1,6,196.0,224,169,195.0
2017-04-09 21:00:00,27,193,2017-04-09,21,6,1,6,224.0,253,193,226.0
2017-04-09 22:00:00,27,174,2017-04-09,22,6,1,6,193.33333333333334,250,156,174.0
2017-04-09 23:00:00,27,95,2017-04-09,23,6,1,6,65.33333333333333,95,48,53.0
2017-04-09 00:00:00,28,97,2017-04-09,0,6,1,6,153.5,210,97,153.5
2017-04-09 01:00:00,28,82,2017-04-09,1,6,1,6,85.0,88,82,85.0
2017-04-09 02:00:00,28,47,2017-04-09,2,6,1,6,53.0,59,47,53.0
2017-04-09 03:00:00,28,38,2017-04-09,3,6,1,6,41.666666666666664,64,23,38.0
2017-04-09 04:00:00,28,23,2017-04-09,4,6,1,6,48.0,73,23,48.0
2017-04-09 05:00:00,28,36,2017-04-09,5,6,1,6,59.0,83,36,58.0
2017-04-09 06:00:00,28,74,2017-04-09,6,6,1,6,83.66666666666667,115,62,74.0
2017-04-09 07:00:00,28,149,2017-04-09,7,6,1,6,181.33333333333334,229,149,166.0
2017-04-09 08:00:00,28,428,2017-04-09,8,6,1,6,286.3333333333333,428,108,323.0
2017-04-09 09:00:00,28,560,2017-04-09,9,6,1,6,520.0,560,480,520.0
2017-04-09 10:00:00,28,505,2017-04-09,10,6,1,6,476.0,505,447,476.0
2017-04-09 11:00:00,28,844,2017-04-09,11,6,1,6,624.0,844,325,703.0
2017-04-09 12:00:00,28,706,2017-04-09,12,6,1,6,700.6666666666666,757,639,706.0
2017-04-09 13:00:00,28,508,2017-04-09,13,6,1,6,507.0,569,444,508.0
2017-04-09 14:00:00,28,502,2017-04-09,14,6,1,6,462.0,502,426,458.0
2017-04-09 15:00:00,28,429,2017-04-09,15,6,1,6,398.3333333333333,429,363,403.0
2017-04-09 16:00:00,28,376,2017-04-09,16,6,1,6,352.6666666666667,394,288,376.0
2017-04-09 17:00:00,28,674,2017-04-09,17,6,1,6,585.0,674,486,595.0
2017-04-09 18:00:00,28,641,2017-04-09,18,6,1,6,606.3333333333334,641,560,618.0
2017-04-09 19:00:00,28,463,2017-04-09,19,6,1,6,484.6666666666667,508,463,483.0
2017-04-09 20:00:00,28,364,2017-04-09,20,6,1,6,376.0,397,364,367.0
2017-04-09 21:00:00,28,435,2017-04-09,21,6,1,6,411.3333333333333,435,380,419.0
2017-04-09 22:00:00,28,443,2017-04-09,22,6,1,6,477.6666666666667,498,443,492.0
2017-04-09 23:00:00,28,329,2017-04-09,23,6,1,6,296.0,329,257,302.0
2017-04-09 00:00:00,29,83,2017-04-09,0,6,1,6,86.0,89,83,86.0
2017-04-09 01:00:00,29,124,2017-04-09,1,6,1,6,108.5,124,93,108.5
2017-04-09 02:00:00,29,91,2017-04-09,2,6,1,6,134.0,177,91,134.0
2017-04-09 03:00:00,29,114,2017-04-09,3,6,1,6,168.66666666666666,327,65,114.0
2017-04-09 04:00:00,29,147,2017-04-09,4,6,1,6,130.66666666666666,181,64,147.0
2017-04-09 05:00:00,29,153,2017-04-09,5,6,1,6,144.66666666666666,192,89,153.0
2017-04-09 06:00:00,29,211,2017-04-09,6,6,1,6,233.33333333333334,247,211,242.0
2017-04-09 07:00:00,29,583,2017-04-09,7,6,1,6,551.6666666666666,605,467,583.0
2017-04-09 08:00:00,29,821,2017-04-09,8,6,1,6,874.6666666666666,1062,741,821.0
2017-04-09 09:00:00,29,775,2017-04-09,9,6,1,6,783.6666666666666,818,758,775.0
2017-04-09 10:00:00,29,549,2017-04-09,10,6,1,6,612.3333333333334,659,549,629.0
2017-04-09 11:00:00,29,1548,2017-04-09,11,6,1,6,1687.3333333333333,1783,1548,1731.0
2017-04-09 12:00:00,29,1908,2017-04-09,12,6,1,6,2198.0,2442,1908,2244.0
2017-04-09 13:00:00,29,1269,2017-04-09,13,6,1,6,1114.0,1269,1010,1063.0
2017-04-09 14:00:00,29,899,2017-04-09,14,6,1,6,784.3333333333334,899,631,823.0
2017-04-09 15:00:00,29,761,2017-04-09,15,6,1,6,697.6666666666666,1022,310,761.0
2017-04-09 16:00:00,29,1304,2017-04-09,16,6,1,6,981.3333333333334,1304,701,939.0
2017-04-09 17:00:00,29,1846,2017-04-09,17,6,1,6,1907.6666666666667,2082,1795,1846.0
2017-04-09 18:00:00,29,1835,2017-04-09,18,6,1,6,2003.3333333333333,2124,1835,2051.0
2017-04-09 19:00:00,29,1633,2017-04-09,19,6,1,6,1380.0,1633,1245,1262.0
2017-04-09 20:00:00,29,895,2017-04-09,20,6,1,6,842.3333333333334,895,760,872.0
2017-04-09 21:00:00,29,509,2017-04-09,21,6,1,6,566.3333333333334,628,509,562.0
2017-04-09 22:00:00,29,489,2017-04-09,22,6,1,6,421.6666666666667,489,349,427.0
2017-04-09 23:00:00,29,188,2017-04-09,23,6,1,6,189.33333333333334,203,177,188.0
2017-04-09 00:00:00,30,235,2017-04-09,0,6,1,6,321.5,408,235,321.5
2017-04-09 01:00:00,30,214,2017-04-09,1,6,1,6,287.5,361,214,287.5
2017-04-09 02:00:00,30,152,2017-04-09,2,6,1,6,203.33333333333334,387,71,152.0
2017-04-09 03:00:00,30,200,2017-04-09,3,6,1,6,371.0,550,200,363.0
2017-04-09 04:00:00,30,202,2017-04-09,4,6,1,6,277.0,324,202,305.0
2017-04-09 05:00:00,30,213,2017-04-09,5,6,1,6,275.0,335,213,277.0
2017-04-09 06:00:00,30,157,2017-04-09,6,6,1,6,278.0,404,157,273.0
2017-04-09 07:00:00,30,279,2017-04-09,7,6,1,6,350.6666666666667,394,279,379.0
2017-04-09 08:00:00,30,429,2017-04-09,8,6,1,6,550.3333333333334,618,429,604.0
2017-04-09 09:00:00,30,297,2017-04-09,9,6,1,6,428.0,570,297,417.0
2017-04-09 10:00:00,30,277,2017-04-09,10,6,1,6,456.0,552,277,539.0
2017-04-09 11:00:00,30,494,2017-04-09,11,6,1,6,665.3333333333334,812,494,690.0
2017-04-09 12:00:00,30,662,2017-04-09,12,6,1,6,792.6666666666666,862,662,854.0
2017-04-09 13:00:00,30,496,2017-04-09,13,6,1,6,647.0,726,496,719.0
2017-04-09 14:00:00,30,410,2017-04-09,14,6,1,6,569.6666666666666,661,410,638.0
2017-04-09 15:00:00,30,413,2017-04-09,15,6,1,6,492.0,577,413,486.0
2017-04-09 16:00:00,30,486,2017-04-09,16,6,1,6,557.0,636,486,549.0
2017-04-09 17:00:00,30,657,2017-04-09,17,6,1,6,765.6666666666666,870,657,770.0
2017-04-09 18:00:00,30,716,2017-04-09,18,6,1,6,771.3333333333334,852,716,746.0
2017-04-09 19:00:00,30,372,2017-04-09,19,6,1,6,555.0,684,372,609.0
2017-04-09 20:00:00,30,396,2017-04-09,20,6,1,6,516.3333333333334,595,396,558.0
2017-04-09 21:00:00,30,343,2017-04-09,21,6,1,6,510.3333333333333,634,343,554.0
2017-04-09 22:00:00,30,379,2017-04-09,22,6,1,6,650.6666666666666,807,379,766.0
2017-04-09 23:00:00,30,301,2017-04-09,23,6,1,6,448.0,532,301,511.0
2017-04-09 00:00:00,31,162,2017-04-09,0,6,1,6,135.0,162,108,135.0
2017-04-09 01:00:00,31,201,2017-04-09,1,6,1,6,153.5,201,106,153.5
2017-04-09 02:00:00,31,139,2017-04-09,2,6,1,6,107.0,139,75,107.0
2017-04-09 03:00:00,31,157,2017-04-09,3,6,1,6,83.33333333333333,157,22,71.0
2017-04-09 04:00:00,31,215,2017-04-09,4,6,1,6,131.0,215,88,90.0
2017-04-09 05:00:00,31,168,2017-04-09,5,6,1,6,134.33333333333334,168,80,155.0
2017-04-09 06:00:00,31,211,2017-04-09,6,6,1,6,179.66666666666666,211,139,189.0
2017-04-09 07:00:00,31,452,2017-04-09,7,6,1,6,433.0,496,351,452.0
2017-04-09 08:00:00,31,865,2017-04-09,8,6,1,6,851.3333333333334,918,771,865.0
2017-04-09 09:00:00,31,1047,2017-04-09,9,6,1,6,1041.6666666666667,1074,1004,1047.0
2017-04-09 10:00:00,31,821,2017-04-09,10,6,1,6,888.0,945,821,898.0
2017-04-09 11:00:00,31,1595,2017-04-09,11,6,1,6,1544.0,1595,1486,1551.0
2017-04-09 12:00:00,31,1762,2017-04-09,12,6,1,6,1848.0,2070,1712,1762.0
2017-04-09 13:00:00,31,1091,2017-04-09,13,6,1,6,1234.3333333333333,1466,1091,1146.0
2017-04-09 14:00:00,31,1007,2017-04-09,14,6,1,6,1017.3333333333334,1161,884,1007.0
2017-04-09 15:00:00,31,945,2017-04-09,15,6,1,6,906.6666666666666,945,833,942.0
2017-04-09 16:00:00,31,915,2017-04-09,16,6,1,6,939.6666666666666,1092,812,915.0
2017-04-09 17:00:00,31,1667,2017-04-09,17,6,1,6,1431.3333333333333,1667,1194,1433.0
2017-04-09 18:00:00,31,1696,2017-04-09,18,6,1,6,1614.0,1784,1362,1696.0
2017-04-09 19:00:00,31,1272,2017-04-09,19,6,1,6,1274.6666666666667,1324,1228,1272.0
2017-04-09 20:00:00,31,1078,2017-04-09,20,6,1,6,1008.0,1078,893,1053.0
2017-04-09 21:00:00,31,1079,2017-04-09,21,6,1,6,1004.3333333333334,1079,904,1030.0
2017-04-09 22:00:00,31,1073,2017-04-09,22,6,1,6,1232.3333333333333,1402,1073,1222.0
2017-04-09 23:00:00,31,419,2017-04-09,23,6,1,6,417.0,431,401,419.0
2017-04-09 00:00:00,32,47,2017-04-09,0,6,1,6,32.0,47,17,32.0
2017-04-09 01:00:00,32,25,2017-04-09,1,6,1,6,14.0,25,3,14.0
2017-04-09 02:00:00,32,11,2017-04-09,2,6,1,6,6.5,11,2,6.5
2017-04-09 03:00:00,32,7,2017-04-09,3,6,1,6,4.333333333333333,7,3,3.0
2017-04-09 04:00:00,32,11,2017-04-09,4,6,1,6,6.0,11,3,4.0
2017-04-09 05:00:00,32,10,2017-04-09,5,6,1,6,10.0,11,9,10.0
2017-04-09 06:00:00,32,24,2017-04-09,6,6,1,6,29.0,43,20,24.0
2017-04-09 07:00:00,32,126,2017-04-09,7,6,1,6,118.0,126,106,122.0
2017-04-09 08:00:00,32,231,2017-04-09,8,6,1,6,246.66666666666666,268,231,241.0
2017-04-09 09:00:00,32,305,2017-04-09,9,6,1,6,300.0,342,253,305.0
2017-04-09 10:00:00,32,294,2017-04-09,10,6,1,6,268.6666666666667,294,248,264.0
2017-04-09 11:00:00,32,530,2017-04-09,11,6,1,6,500.6666666666667,530,477,495.0
2017-04-09 12:00:00,32,588,2017-04-09,12,6,1,6,586.6666666666666,614,558,588.0
2017-04-09 13:00:00,32,441,2017-04-09,13,6,1,6,380.3333333333333,441,347,353.0
2017-04-09 14:00:00,32,276,2017-04-09,14,6,1,6,268.0,282,246,276.0
2017-04-09 15:00:00,32,259,2017-04-09,15,6,1,6,253.33333333333334,259,248,253.0
2017-04-09 16:00:00,32,348,2017-04-09,16,6,1,6,294.6666666666667,348,220,316.0
2017-04-09 17:00:00,32,492,2017-04-09,17,6,1,6,489.6666666666667,602,375,492.0
2017-04-09 18:00:00,32,588,2017-04-09,18,6,1,6,549.6666666666666,592,469,588.0
2017-04-09 19:00:00,32,547,2017-04-09,19,6,1,6,419.3333333333333,547,349,362.0
2017-04-09 20:00:00,32,382,2017-04-09,20,6,1,6,313.3333333333333,382,269,289.0
2017-04-09 21:00:00,32,343,2017-04-09,21,6,1,6,294.0,343,261,278.0
2017-04-09 22:00:00,32,368,2017-04-09,22,6,1,6,362.6666666666667,378,342,368.0
2017-04-09 23:00:00,32,165,2017-04-09,23,6,1,6,148.66666666666666,165,135,146.0
2017-04-09 00:00:00,33,17,2017-04-09,0,6,1,6,16.5,17,16,16.5
2017-04-09 01:00:00,33,13,2017-04-09,1,6,1,6,12.5,13,12,12.5
2017-04-09 02:00:00,33,14,2017-04-09,2,6,1,6,12.0,14,10,12.0
2017-04-09 03:00:00,33,12,2017-04-09,3,6,1,6,11.333333333333334,14,8,12.0
2017-04-09 04:00:00,33,12,2017-04-09,4,6,1,6,11.0,12,10,11.0
2017-04-09 05:00:00,33,12,2017-04-09,5,6,1,6,16.333333333333332,20,12,17.0
2017-04-09 06:00:00,33,40,2017-04-09,6,6,1,6,41.333333333333336,44,40,40.0
2017-04-09 07:00:00,33,109,2017-04-09,7,6,1,6,106.66666666666667,136,75,109.0
2017-04-09 08:00:00,33,181,2017-04-09,8,6,1,6,218.33333333333334,326,148,181.0
2017-04-09 09:00:00,33,287,2017-04-09,9,6,1,6,277.0,287,267,277.0
2017-04-09 10:00:00,33,294,2017-04-09,10,6,1,6,293.3333333333333,303,283,294.0
2017-04-09 11:00:00,33,334,2017-04-09,11,6,1,6,353.0,429,296,334.0
2017-04-09 12:00:00,33,480,2017-04-09,12,6,1,6,419.6666666666667,480,377,402.0
2017-04-09 13:00:00,33,274,2017-04-09,13,6,1,6,269.0,296,237,274.0
2017-04-09 14:00:00,33,239,2017-04-09,14,6,1,6,247.66666666666666,266,238,239.0
2017-04-09 15:00:00,33,271,2017-04-09,15,6,1,6,266.6666666666667,271,258,271.0
2017-04-09 16:00:00,33,227,2017-04-09,16,6,1,6,252.0,269,227,260.0
2017-04-09 17:00:00,33,377,2017-04-09,17,6,1,6,418.0,480,377,397.0
2017-04-09 18:00:00,33,346,2017-04-09,18,6,1,6,346.6666666666667,361,333,346.0
2017-04-09 19:00:00,33,296,2017-04-09,19,6,1,6,290.3333333333333,302,273,296.0
2017-04-09 20:00:00,33,258,2017-04-09,20,6,1,6,258.0,260,256,258.0
2017-04-09 21:00:00,33,223,2017-04-09,21,6,1,6,265.6666666666667,293,223,281.0
2017-04-09 22:00:00,33,166,2017-04-09,22,6,1,6,214.66666666666666,252,166,226.0
2017-04-09 23:00:00,33,102,2017-04-09,23,6,1,6,72.33333333333333,102,53,62.0
2017-04-10 00:00:00,1,228,2017-04-10,0,0,0,7,227.33333333333334,261,193,228.0
2017-04-10 01:00:00,1,224,2017-04-10,1,0,0,7,204.0,231,157,224.0
2017-04-10 02:00:00,1,141,2017-04-10,2,0,0,7,151.66666666666666,158,141,156.0
2017-04-10 03:00:00,1,122,2017-04-10,3,0,0,7,140.33333333333334,159,122,140.0
2017-04-10 04:00:00,1,153,2017-04-10,4,0,0,7,156.66666666666666,166,151,153.0
2017-04-10 05:00:00,1,152,2017-04-10,5,0,0,7,160.66666666666666,188,142,152.0
2017-04-10 06:00:00,1,189,2017-04-10,6,0,0,7,205.66666666666666,238,189,190.0
2017-04-10 07:00:00,1,364,2017-04-10,7,0,0,7,382.0,400,364,382.0
2017-04-10 08:00:00,1,637,2017-04-10,8,0,0,7,611.3333333333334,649,548,637.0
2017-04-10 09:00:00,1,548,2017-04-10,9,0,0,7,491.0,548,413,512.0
2017-04-10 10:00:00,1,301,2017-04-10,10,0,0,7,344.0,387,301,344.0
2017-04-10 11:00:00,1,434,2017-04-10,11,0,0,7,488.5,543,434,488.5
2017-04-10 12:00:00,1,706,2017-04-10,12,0,0,7,763.5,821,706,763.5
2017-04-10 13:00:00,1,531,2017-04-10,13,0,0,7,555.0,579,531,555.0
2017-04-10 14:00:00,1,414,2017-04-10,14,0,0,7,296.5,414,179,296.5
2017-04-10 15:00:00,1,398,2017-04-10,15,0,0,7,230.5,398,63,230.5
2017-04-10 16:00:00,1,343,2017-04-10,16,0,0,7,343.0,343,343,343.0
2017-04-10 17:00:00,1,626,2017-04-10,17,0,0,7,626.0,626,626,626.0
2017-04-10 18:00:00,1,651,2017-04-10,18,0,0,7,651.0,651,651,651.0
2017-04-10 19:00:00,1,465,2017-04-10,19,0,0,7,465.0,465,465,465.0
2017-04-10 20:00:00,1,410,2017-04-10,20,0,0,7,410.0,410,410,410.0
2017-04-10 21:00:00,1,470,2017-04-10,21,0,0,7,470.0,470,470,470.0
