time_stamp,loc_id,phone_num,date,hour,week
2017-10-21 21:00:00,7,238,2017-10-21,21,5
2017-10-21 22:00:00,7,134,2017-10-21,22,5
2017-10-21 23:00:00,7,111,2017-10-21,23,5
2017-10-22 00:00:00,7,198,2017-10-22,0,6
2017-10-22 01:00:00,7,209,2017-10-22,1,6
2017-10-22 02:00:00,7,53,2017-10-22,2,6
2017-10-22 03:00:00,7,49,2017-10-22,3,6
2017-10-22 04:00:00,7,18,2017-10-22,4,6
2017-10-22 05:00:00,7,20,2017-10-22,5,6
2017-10-22 06:00:00,7,61,2017-10-22,6,6
2017-10-22 07:00:00,7,59,2017-10-22,7,6
2017-10-22 08:00:00,7,145,2017-10-22,8,6
2017-10-22 09:00:00,7,203,2017-10-22,9,6
2017-10-22 10:00:00,7,171,2017-10-22,10,6
2017-10-22 11:00:00,7,262,2017-10-22,11,6
2017-10-22 12:00:00,7,421,2017-10-22,12,6
2017-10-22 13:00:00,7,472,2017-10-22,13,6
2017-10-22 14:00:00,7,197,2017-10-22,14,6
2017-10-22 15:00:00,7,164,2017-10-22,15,6
2017-10-22 16:00:00,7,185,2017-10-22,16,6
2017-10-22 17:00:00,7,447,2017-10-22,17,6
2017-10-22 18:00:00,7,341,2017-10-22,18,6
2017-10-22 19:00:00,7,252,2017-10-22,19,6
2017-10-22 20:00:00,7,246,2017-10-22,20,6
2017-10-22 21:00:00,7,248,2017-10-22,21,6
2017-10-22 22:00:00,7,213,2017-10-22,22,6
2017-10-22 23:00:00,7,231,2017-10-22,23,6
2017-10-23 00:00:00,7,139,2017-10-23,0,0
2017-10-23 01:00:00,7,98,2017-10-23,1,0
2017-10-23 02:00:00,7,97,2017-10-23,2,0
2017-10-23 03:00:00,7,137,2017-10-23,3,0
2017-10-23 04:00:00,7,91,2017-10-23,4,0
2017-10-23 05:00:00,7,92,2017-10-23,5,0
2017-10-23 06:00:00,7,76,2017-10-23,6,0
2017-10-23 07:00:00,7,287,2017-10-23,7,0
2017-10-23 08:00:00,7,291,2017-10-23,8,0
2017-10-23 09:00:00,7,322,2017-10-23,9,0
2017-10-23 10:00:00,7,200,2017-10-23,10,0
2017-10-23 11:00:00,7,327,2017-10-23,11,0
2017-10-23 12:00:00,7,435,2017-10-23,12,0
2017-10-23 13:00:00,7,375,2017-10-23,13,0
2017-10-23 14:00:00,7,184,2017-10-23,14,0
2017-10-23 15:00:00,7,414,2017-10-23,15,0
2017-10-23 16:00:00,7,254,2017-10-23,16,0
2017-10-23 17:00:00,7,473,2017-10-23,17,0
2017-10-23 18:00:00,7,445,2017-10-23,18,0
2017-10-23 19:00:00,7,340,2017-10-23,19,0
2017-10-23 20:00:00,7,332,2017-10-23,20,0
2017-10-23 21:00:00,7,319,2017-10-23,21,0
2017-10-23 22:00:00,7,192,2017-10-23,22,0
2017-10-23 23:00:00,7,293,2017-10-23,23,0
2017-10-24 00:00:00,7,83,2017-10-24,0,1
2017-10-24 01:00:00,7,49,2017-10-24,1,1
2017-10-24 02:00:00,7,39,2017-10-24,2,1
2017-10-24 03:00:00,7,38,2017-10-24,3,1
2017-10-24 04:00:00,7,43,2017-10-24,4,1
2017-10-24 05:00:00,7,38,2017-10-24,5,1
2017-10-24 06:00:00,7,73,2017-10-24,6,1
2017-10-24 07:00:00,7,279,2017-10-24,7,1
2017-10-24 08:00:00,7,277,2017-10-24,8,1
2017-10-24 09:00:00,7,322,2017-10-24,9,1
2017-10-24 10:00:00,7,149,2017-10-24,10,1
2017-10-24 11:00:00,7,274,2017-10-24,11,1
2017-10-24 12:00:00,7,407,2017-10-24,12,1
2017-10-24 13:00:00,7,341,2017-10-24,13,1
2017-10-24 14:00:00,7,150,2017-10-24,14,1
2017-10-24 15:00:00,7,266,2017-10-24,15,1
2017-10-24 16:00:00,7,174,2017-10-24,16,1
2017-10-24 17:00:00,7,417,2017-10-24,17,1
2017-10-24 18:00:00,7,432,2017-10-24,18,1
2017-10-24 19:00:00,7,451,2017-10-24,19,1
2017-10-24 20:00:00,7,409,2017-10-24,20,1
2017-10-24 21:00:00,7,263,2017-10-24,21,1
2017-10-24 22:00:00,7,227,2017-10-24,22,1
2017-10-24 23:00:00,7,230,2017-10-24,23,1
2017-10-25 00:00:00,7,170,2017-10-25,0,2
2017-10-25 01:00:00,7,77,2017-10-25,1,2
2017-10-25 02:00:00,7,48,2017-10-25,2,2
2017-10-25 03:00:00,7,37,2017-10-25,3,2
2017-10-25 04:00:00,7,29,2017-10-25,4,2
2017-10-25 05:00:00,7,33,2017-10-25,5,2
2017-10-25 06:00:00,7,56,2017-10-25,6,2
2017-10-25 07:00:00,7,232,2017-10-25,7,2
2017-10-25 08:00:00,7,324,2017-10-25,8,2
2017-10-25 09:00:00,7,321,2017-10-25,9,2
2017-10-25 10:00:00,7,208,2017-10-25,10,2
2017-10-25 11:00:00,7,350,2017-10-25,11,2
2017-10-25 12:00:00,7,571,2017-10-25,12,2
2017-10-25 13:00:00,7,379,2017-10-25,13,2
2017-10-25 14:00:00,7,245,2017-10-25,14,2
2017-10-25 15:00:00,7,262,2017-10-25,15,2
2017-10-25 16:00:00,7,223,2017-10-25,16,2
2017-10-25 17:00:00,7,372,2017-10-25,17,2
2017-10-25 18:00:00,7,324,2017-10-25,18,2
2017-10-25 19:00:00,7,325,2017-10-25,19,2
2017-10-25 20:00:00,7,299,2017-10-25,20,2
2017-10-25 21:00:00,7,274,2017-10-25,21,2
2017-10-25 22:00:00,7,345,2017-10-25,22,2
2017-10-25 23:00:00,7,234,2017-10-25,23,2
2017-10-26 00:00:00,7,304,2017-10-26,0,3
2017-10-26 01:00:00,7,64,2017-10-26,1,3
2017-10-26 02:00:00,7,67,2017-10-26,2,3
2017-10-26 03:00:00,7,43,2017-10-26,3,3
2017-10-26 04:00:00,7,60,2017-10-26,4,3
2017-10-26 05:00:00,7,70,2017-10-26,5,3
2017-10-26 06:00:00,7,81,2017-10-26,6,3
2017-10-26 07:00:00,7,216,2017-10-26,7,3
2017-10-26 08:00:00,7,342,2017-10-26,8,3
2017-10-26 09:00:00,7,312,2017-10-26,9,3
2017-10-26 10:00:00,7,241,2017-10-26,10,3
2017-10-26 11:00:00,7,459,2017-10-26,11,3
2017-10-26 12:00:00,7,579,2017-10-26,12,3
2017-10-26 13:00:00,7,463,2017-10-26,13,3
2017-10-26 14:00:00,7,243,2017-10-26,14,3
2017-10-26 15:00:00,7,358,2017-10-26,15,3
2017-10-26 16:00:00,7,214,2017-10-26,16,3
2017-10-26 17:00:00,7,474,2017-10-26,17,3
2017-10-26 18:00:00,7,464,2017-10-26,18,3
2017-10-26 19:00:00,7,302,2017-10-26,19,3
2017-10-26 20:00:00,7,356,2017-10-26,20,3
2017-10-26 21:00:00,7,323,2017-10-26,21,3
2017-10-26 22:00:00,7,250,2017-10-26,22,3
2017-10-26 23:00:00,7,229,2017-10-26,23,3
2017-10-27 00:00:00,7,138,2017-10-27,0,4
2017-10-27 01:00:00,7,69,2017-10-27,1,4
2017-10-27 02:00:00,7,51,2017-10-27,2,4
2017-10-27 03:00:00,7,40,2017-10-27,3,4
2017-10-27 04:00:00,7,48,2017-10-27,4,4
2017-10-27 05:00:00,7,80,2017-10-27,5,4
2017-10-27 06:00:00,7,58,2017-10-27,6,4
2017-10-27 07:00:00,7,304,2017-10-27,7,4
2017-10-27 08:00:00,7,351,2017-10-27,8,4
2017-10-27 09:00:00,7,262,2017-10-27,9,4
2017-10-27 10:00:00,7,243,2017-10-27,10,4
2017-10-27 11:00:00,7,337,2017-10-27,11,4
2017-10-27 12:00:00,7,560,2017-10-27,12,4
2017-10-27 13:00:00,7,376,2017-10-27,13,4
2017-10-27 14:00:00,7,234,2017-10-27,14,4
2017-10-27 15:00:00,7,249,2017-10-27,15,4
2017-10-27 16:00:00,7,200,2017-10-27,16,4
2017-10-27 17:00:00,7,402,2017-10-27,17,4
2017-10-27 18:00:00,7,404,2017-10-27,18,4
2017-10-27 19:00:00,7,321,2017-10-27,19,4
2017-10-27 20:00:00,7,353,2017-10-27,20,4
2017-10-27 21:00:00,7,311,2017-10-27,21,4
2017-10-27 22:00:00,7,204,2017-10-27,22,4
2017-10-27 23:00:00,7,109,2017-10-27,23,4
2017-10-28 00:00:00,7,226,2017-10-28,0,5
2017-10-28 01:00:00,7,91,2017-10-28,1,5
2017-10-28 02:00:00,7,34,2017-10-28,2,5
2017-10-28 03:00:00,7,49,2017-10-28,3,5
2017-10-28 04:00:00,7,55,2017-10-28,4,5
2017-10-28 05:00:00,7,58,2017-10-28,5,5
2017-10-28 06:00:00,7,87,2017-10-28,6,5
2017-10-28 07:00:00,7,103,2017-10-28,7,5
2017-10-28 08:00:00,7,182,2017-10-28,8,5
2017-10-28 09:00:00,7,218,2017-10-28,9,5
2017-10-28 10:00:00,7,214,2017-10-28,10,5
2017-10-28 11:00:00,7,389,2017-10-28,11,5
2017-10-28 12:00:00,7,538,2017-10-28,12,5
2017-10-28 13:00:00,7,485,2017-10-28,13,5
2017-10-28 14:00:00,7,283,2017-10-28,14,5
2017-10-28 15:00:00,7,259,2017-10-28,15,5
2017-10-28 16:00:00,7,333,2017-10-28,16,5
2017-10-28 17:00:00,7,389,2017-10-28,17,5
2017-10-28 18:00:00,7,414,2017-10-28,18,5
2017-10-28 19:00:00,7,336,2017-10-28,19,5
2017-10-28 20:00:00,7,365,2017-10-28,20,5
2017-10-28 21:00:00,7,276,2017-10-28,21,5
2017-10-28 22:00:00,7,210,2017-10-28,22,5
2017-10-28 23:00:00,7,102,2017-10-28,23,5
2017-10-29 00:00:00,7,128,2017-10-29,0,6
2017-10-29 01:00:00,7,120,2017-10-29,1,6
2017-10-29 02:00:00,7,81,2017-10-29,2,6
2017-10-29 03:00:00,7,57,2017-10-29,3,6
2017-10-29 04:00:00,7,62,2017-10-29,4,6
2017-10-29 05:00:00,7,73,2017-10-29,5,6
2017-10-29 06:00:00,7,112,2017-10-29,6,6
2017-10-29 07:00:00,7,110,2017-10-29,7,6
2017-10-29 08:00:00,7,186,2017-10-29,8,6
2017-10-29 09:00:00,7,262,2017-10-29,9,6
2017-10-29 10:00:00,7,240,2017-10-29,10,6
2017-10-29 11:00:00,7,323,2017-10-29,11,6
2017-10-29 12:00:00,7,580,2017-10-29,12,6
2017-10-29 13:00:00,7,394,2017-10-29,13,6
2017-10-29 14:00:00,7,338,2017-10-29,14,6
2017-10-29 15:00:00,7,236,2017-10-29,15,6
2017-10-29 16:00:00,7,320,2017-10-29,16,6
2017-10-29 17:00:00,7,467,2017-10-29,17,6
2017-10-29 18:00:00,7,440,2017-10-29,18,6
2017-10-29 19:00:00,7,327,2017-10-29,19,6
2017-10-29 20:00:00,7,28,2017-10-29,20,6
2017-10-30 08:00:00,7,37,2017-10-30,8,0
2017-10-31 02:00:00,7,8,2017-10-31,2,1
2017-10-31 03:00:00,7,40,2017-10-31,3,1
2017-10-31 04:00:00,7,35,2017-10-31,4,1
2017-10-31 05:00:00,7,41,2017-10-31,5,1
2017-10-31 06:00:00,7,90,2017-10-31,6,1
2017-10-31 07:00:00,7,234,2017-10-31,7,1
2017-10-31 08:00:00,7,331,2017-10-31,8,1
2017-10-31 09:00:00,7,335,2017-10-31,9,1
2017-10-31 10:00:00,7,212,2017-10-31,10,1
2017-10-31 11:00:00,7,342,2017-10-31,11,1
2017-10-31 12:00:00,7,595,2017-10-31,12,1
2017-10-31 13:00:00,7,443,2017-10-31,13,1
2017-10-31 14:00:00,7,198,2017-10-31,14,1
2017-10-31 15:00:00,7,341,2017-10-31,15,1
2017-10-31 16:00:00,7,206,2017-10-31,16,1
2017-10-31 17:00:00,7,482,2017-10-31,17,1
2017-10-31 18:00:00,7,542,2017-10-31,18,1
2017-10-31 19:00:00,7,369,2017-10-31,19,1
2017-10-31 20:00:00,7,351,2017-10-31,20,1
2017-10-31 21:00:00,7,350,2017-10-31,21,1
2017-10-31 22:00:00,7,292,2017-10-31,22,1
2017-10-31 23:00:00,7,244,2017-10-31,23,1
2017-10-10 00:00:00,8,34,2017-10-10,0,1
2017-10-10 01:00:00,8,23,2017-10-10,1,1
2017-10-10 02:00:00,8,15,2017-10-10,2,1
2017-10-10 03:00:00,8,13,2017-10-10,3,1
2017-10-10 04:00:00,8,21,2017-10-10,4,1
2017-10-10 05:00:00,8,56,2017-10-10,5,1
2017-10-10 06:00:00,8,335,2017-10-10,6,1
2017-10-10 07:00:00,8,2655,2017-10-10,7,1
2017-10-10 08:00:00,8,2955,2017-10-10,8,1
2017-10-10 09:00:00,8,2536,2017-10-10,9,1
2017-10-10 10:00:00,8,1592,2017-10-10,10,1
2017-10-10 11:00:00,8,5519,2017-10-10,11,1
2017-10-10 12:00:00,8,6682,2017-10-10,12,1
2017-10-10 13:00:00,8,2750,2017-10-10,13,1
2017-10-10 14:00:00,8,1406,2017-10-10,14,1
2017-10-10 15:00:00,8,1431,2017-10-10,15,1
2017-10-10 16:00:00,8,1606,2017-10-10,16,1
2017-10-10 17:00:00,8,6332,2017-10-10,17,1
2017-10-10 18:00:00,8,5526,2017-10-10,18,1
2017-10-10 19:00:00,8,2797,2017-10-10,19,1
2017-10-10 20:00:00,8,1925,2017-10-10,20,1
2017-10-10 21:00:00,8,1453,2017-10-10,21,1
2017-10-10 22:00:00,8,956,2017-10-10,22,1
2017-10-10 23:00:00,8,133,2017-10-10,23,1
2017-10-11 00:00:00,8,53,2017-10-11,0,2
2017-10-11 01:00:00,8,14,2017-10-11,1,2
2017-10-11 02:00:00,8,17,2017-10-11,2,2
2017-10-11 03:00:00,8,13,2017-10-11,3,2
2017-10-11 04:00:00,8,35,2017-10-11,4,2
2017-10-11 05:00:00,8,62,2017-10-11,5,2
2017-10-11 06:00:00,8,273,2017-10-11,6,2
2017-10-11 07:00:00,8,2694,2017-10-11,7,2
2017-10-11 08:00:00,8,3096,2017-10-11,8,2
2017-10-11 09:00:00,8,2739,2017-10-11,9,2
2017-10-11 10:00:00,8,2280,2017-10-11,10,2
2017-10-11 11:00:00,8,6424,2017-10-11,11,2
2017-10-11 12:00:00,8,7744,2017-10-11,12,2
2017-10-11 13:00:00,8,3523,2017-10-11,13,2
2017-10-11 14:00:00,8,2089,2017-10-11,14,2
2017-10-11 15:00:00,8,1675,2017-10-11,15,2
2017-10-11 16:00:00,8,2656,2017-10-11,16,2
2017-10-11 17:00:00,8,5206,2017-10-11,17,2
2017-10-11 18:00:00,8,5349,2017-10-11,18,2
2017-10-11 19:00:00,8,2828,2017-10-11,19,2
2017-10-11 20:00:00,8,2188,2017-10-11,20,2
2017-10-11 21:00:00,8,2109,2017-10-11,21,2
2017-10-11 22:00:00,8,1895,2017-10-11,22,2
2017-10-11 23:00:00,8,403,2017-10-11,23,2
2017-10-12 00:00:00,8,51,2017-10-12,0,3
2017-10-12 01:00:00,8,20,2017-10-12,1,3
2017-10-12 02:00:00,8,10,2017-10-12,2,3
2017-10-12 03:00:00,8,19,2017-10-12,3,3
2017-10-12 04:00:00,8,31,2017-10-12,4,3
2017-10-12 05:00:00,8,57,2017-10-12,5,3
2017-10-12 06:00:00,8,271,2017-10-12,6,3
2017-10-12 07:00:00,8,2362,2017-10-12,7,3
2017-10-12 08:00:00,8,3523,2017-10-12,8,3
2017-10-12 09:00:00,8,2770,2017-10-12,9,3
2017-10-12 10:00:00,8,2106,2017-10-12,10,3
2017-10-12 11:00:00,8,6010,2017-10-12,11,3
2017-10-12 12:00:00,8,7956,2017-10-12,12,3
2017-10-12 13:00:00,8,3032,2017-10-12,13,3
2017-10-12 14:00:00,8,1988,2017-10-12,14,3
2017-10-12 15:00:00,8,2403,2017-10-12,15,3
2017-10-12 16:00:00,8,2242,2017-10-12,16,3
2017-10-12 17:00:00,8,6346,2017-10-12,17,3
2017-10-12 18:00:00,8,5071,2017-10-12,18,3
2017-10-12 19:00:00,8,2576,2017-10-12,19,3
2017-10-12 20:00:00,8,2550,2017-10-12,20,3
2017-10-12 21:00:00,8,2298,2017-10-12,21,3
2017-10-12 22:00:00,8,2000,2017-10-12,22,3
2017-10-12 23:00:00,8,539,2017-10-12,23,3
2017-10-13 00:00:00,8,78,2017-10-13,0,4
2017-10-13 01:00:00,8,30,2017-10-13,1,4
2017-10-13 02:00:00,8,13,2017-10-13,2,4
2017-10-13 03:00:00,8,10,2017-10-13,3,4
2017-10-13 04:00:00,8,29,2017-10-13,4,4
2017-10-13 05:00:00,8,31,2017-10-13,5,4
2017-10-13 06:00:00,8,308,2017-10-13,6,4
2017-10-13 07:00:00,8,2620,2017-10-13,7,4
2017-10-13 08:00:00,8,4080,2017-10-13,8,4
2017-10-13 09:00:00,8,2934,2017-10-13,9,4
2017-10-13 10:00:00,8,2004,2017-10-13,10,4
2017-10-13 11:00:00,8,6417,2017-10-13,11,4
2017-10-13 12:00:00,8,7687,2017-10-13,12,4
2017-10-13 13:00:00,8,3555,2017-10-13,13,4
2017-10-13 14:00:00,8,2485,2017-10-13,14,4
2017-10-13 15:00:00,8,2658,2017-10-13,15,4
2017-10-13 16:00:00,8,2615,2017-10-13,16,4
2017-10-13 17:00:00,8,5721,2017-10-13,17,4
2017-10-13 18:00:00,8,5213,2017-10-13,18,4
2017-10-13 19:00:00,8,3124,2017-10-13,19,4
2017-10-13 20:00:00,8,2244,2017-10-13,20,4
2017-10-13 21:00:00,8,1530,2017-10-13,21,4
2017-10-13 22:00:00,8,1941,2017-10-13,22,4
2017-10-13 23:00:00,8,483,2017-10-13,23,4
2017-10-14 00:00:00,8,79,2017-10-14,0,5
2017-10-14 01:00:00,8,16,2017-10-14,1,5
2017-10-14 02:00:00,8,13,2017-10-14,2,5
2017-10-14 03:00:00,8,14,2017-10-14,3,5
2017-10-14 04:00:00,8,26,2017-10-14,4,5
2017-10-14 05:00:00,8,43,2017-10-14,5,5
2017-10-14 06:00:00,8,259,2017-10-14,6,5
2017-10-14 07:00:00,8,1168,2017-10-14,7,5
2017-10-14 08:00:00,8,2301,2017-10-14,8,5
2017-10-14 09:00:00,8,2328,2017-10-14,9,5
2017-10-14 10:00:00,8,2041,2017-10-14,10,5
2017-10-14 11:00:00,8,4440,2017-10-14,11,5
2017-10-14 12:00:00,8,5384,2017-10-14,12,5
2017-10-14 13:00:00,8,3107,2017-10-14,13,5
2017-10-14 14:00:00,8,2864,2017-10-14,14,5
2017-10-14 15:00:00,8,1944,2017-10-14,15,5
2017-10-14 16:00:00,8,1891,2017-10-14,16,5
2017-10-14 17:00:00,8,4043,2017-10-14,17,5
2017-10-14 18:00:00,8,4392,2017-10-14,18,5
2017-10-14 19:00:00,8,2492,2017-10-14,19,5
2017-10-14 20:00:00,8,1423,2017-10-14,20,5
2017-10-14 21:00:00,8,1325,2017-10-14,21,5
2017-10-14 22:00:00,8,1544,2017-10-14,22,5
2017-10-14 23:00:00,8,480,2017-10-14,23,5
2017-10-15 00:00:00,8,69,2017-10-15,0,6
2017-10-15 01:00:00,8,38,2017-10-15,1,6
2017-10-15 02:00:00,8,22,2017-10-15,2,6
2017-10-15 03:00:00,8,17,2017-10-15,3,6
2017-10-15 04:00:00,8,41,2017-10-15,4,6
2017-10-15 05:00:00,8,44,2017-10-15,5,6
2017-10-15 06:00:00,8,302,2017-10-15,6,6
2017-10-15 07:00:00,8,1065,2017-10-15,7,6
2017-10-15 08:00:00,8,1869,2017-10-15,8,6
2017-10-15 09:00:00,8,1885,2017-10-15,9,6
2017-10-15 10:00:00,8,1772,2017-10-15,10,6
2017-10-15 11:00:00,8,4288,2017-10-15,11,6
2017-10-15 12:00:00,8,5377,2017-10-15,12,6
2017-10-15 13:00:00,8,3096,2017-10-15,13,6
2017-10-15 14:00:00,8,2324,2017-10-15,14,6
2017-10-15 15:00:00,8,1834,2017-10-15,15,6
2017-10-15 16:00:00,8,2049,2017-10-15,16,6
2017-10-15 17:00:00,8,4867,2017-10-15,17,6
2017-10-15 18:00:00,8,4815,2017-10-15,18,6
2017-10-15 19:00:00,8,2458,2017-10-15,19,6
2017-10-15 20:00:00,8,1949,2017-10-15,20,6
2017-10-15 21:00:00,8,1548,2017-10-15,21,6
2017-10-15 22:00:00,8,1309,2017-10-15,22,6
2017-10-15 23:00:00,8,454,2017-10-15,23,6
2017-10-16 00:00:00,8,50,2017-10-16,0,0
2017-10-16 01:00:00,8,28,2017-10-16,1,0
2017-10-16 02:00:00,8,15,2017-10-16,2,0
2017-10-16 03:00:00,8,11,2017-10-16,3,0
2017-10-16 04:00:00,8,28,2017-10-16,4,0
2017-10-16 05:00:00,8,31,2017-10-16,5,0
2017-10-16 06:00:00,8,445,2017-10-16,6,0
2017-10-16 07:00:00,8,2409,2017-10-16,7,0
2017-10-16 08:00:00,8,3204,2017-10-16,8,0
2017-10-16 09:00:00,8,2924,2017-10-16,9,0
2017-10-16 10:00:00,8,1969,2017-10-16,10,0
2017-10-16 11:00:00,8,6301,2017-10-16,11,0
2017-10-16 12:00:00,8,7154,2017-10-16,12,0
2017-10-16 13:00:00,8,3410,2017-10-16,13,0
2017-10-16 14:00:00,8,2290,2017-10-16,14,0
2017-10-16 15:00:00,8,2031,2017-10-16,15,0
2017-10-16 16:00:00,8,2176,2017-10-16,16,0
2017-10-16 17:00:00,8,6340,2017-10-16,17,0
2017-10-16 18:00:00,8,5302,2017-10-16,18,0
2017-10-16 19:00:00,8,2824,2017-10-16,19,0
2017-10-16 20:00:00,8,2196,2017-10-16,20,0
2017-10-16 21:00:00,8,2128,2017-10-16,21,0
2017-10-16 22:00:00,8,2257,2017-10-16,22,0
2017-10-16 23:00:00,8,722,2017-10-16,23,0
2017-10-17 00:00:00,8,73,2017-10-17,0,1
2017-10-17 01:00:00,8,25,2017-10-17,1,1
2017-10-17 02:00:00,8,14,2017-10-17,2,1
2017-10-17 03:00:00,8,28,2017-10-17,3,1
2017-10-17 04:00:00,8,40,2017-10-17,4,1
2017-10-17 05:00:00,8,71,2017-10-17,5,1
2017-10-17 06:00:00,8,462,2017-10-17,6,1
2017-10-17 07:00:00,8,3173,2017-10-17,7,1
2017-10-17 08:00:00,8,3300,2017-10-17,8,1
2017-10-17 09:00:00,8,2960,2017-10-17,9,1
2017-10-17 10:00:00,8,2189,2017-10-17,10,1
2017-10-17 11:00:00,8,6975,2017-10-17,11,1
2017-10-17 12:00:00,8,8339,2017-10-17,12,1
2017-10-17 13:00:00,8,3673,2017-10-17,13,1
2017-10-17 14:00:00,8,1773,2017-10-17,14,1
2017-10-17 15:00:00,8,2368,2017-10-17,15,1
2017-10-17 16:00:00,8,1908,2017-10-17,16,1
2017-10-17 17:00:00,8,6713,2017-10-17,17,1
2017-10-17 18:00:00,8,5480,2017-10-17,18,1
2017-10-17 19:00:00,8,2890,2017-10-17,19,1
2017-10-17 20:00:00,8,2237,2017-10-17,20,1
2017-10-17 21:00:00,8,1904,2017-10-17,21,1
2017-10-17 22:00:00,8,2108,2017-10-17,22,1
2017-10-17 23:00:00,8,595,2017-10-17,23,1
2017-10-18 00:00:00,8,66,2017-10-18,0,2
2017-10-18 01:00:00,8,24,2017-10-18,1,2
2017-10-18 02:00:00,8,12,2017-10-18,2,2
2017-10-18 03:00:00,8,16,2017-10-18,3,2
2017-10-18 04:00:00,8,26,2017-10-18,4,2
2017-10-18 05:00:00,8,70,2017-10-18,5,2
2017-10-18 06:00:00,8,318,2017-10-18,6,2
2017-10-18 07:00:00,8,2561,2017-10-18,7,2
2017-10-18 08:00:00,8,3451,2017-10-18,8,2
2017-10-18 09:00:00,8,2604,2017-10-18,9,2
2017-10-18 10:00:00,8,1842,2017-10-18,10,2
2017-10-18 11:00:00,8,4689,2017-10-18,11,2
2017-10-18 12:00:00,8,7206,2017-10-18,12,2
2017-10-18 13:00:00,8,3154,2017-10-18,13,2
2017-10-18 14:00:00,8,2039,2017-10-18,14,2
2017-10-18 15:00:00,8,1949,2017-10-18,15,2
2017-10-18 16:00:00,8,2634,2017-10-18,16,2
2017-10-18 17:00:00,8,5639,2017-10-18,17,2
2017-10-18 18:00:00,8,5016,2017-10-18,18,2
2017-10-18 19:00:00,8,3210,2017-10-18,19,2
2017-10-18 20:00:00,8,2789,2017-10-18,20,2
2017-10-18 21:00:00,8,2293,2017-10-18,21,2
2017-10-18 22:00:00,8,2407,2017-10-18,22,2
2017-10-18 23:00:00,8,567,2017-10-18,23,2
2017-10-19 00:00:00,8,57,2017-10-19,0,3
2017-10-19 01:00:00,8,7,2017-10-19,1,3
2017-10-19 02:00:00,8,9,2017-10-19,2,3
2017-10-19 03:00:00,8,8,2017-10-19,3,3
2017-10-19 04:00:00,8,21,2017-10-19,4,3
2017-10-19 05:00:00,8,45,2017-10-19,5,3
2017-10-19 06:00:00,8,393,2017-10-19,6,3
2017-10-19 07:00:00,8,2796,2017-10-19,7,3
2017-10-19 08:00:00,8,3545,2017-10-19,8,3
2017-10-19 09:00:00,8,2487,2017-10-19,9,3
2017-10-19 10:00:00,8,1824,2017-10-19,10,3
2017-10-19 11:00:00,8,6609,2017-10-19,11,3
2017-10-19 12:00:00,8,7047,2017-10-19,12,3
2017-10-19 13:00:00,8,2959,2017-10-19,13,3
2017-10-19 14:00:00,8,2187,2017-10-19,14,3
2017-10-19 15:00:00,8,2642,2017-10-19,15,3
2017-10-19 16:00:00,8,2038,2017-10-19,16,3
2017-10-19 17:00:00,8,5682,2017-10-19,17,3
2017-10-19 18:00:00,8,5309,2017-10-19,18,3
2017-10-19 19:00:00,8,3758,2017-10-19,19,3
2017-10-19 20:00:00,8,2076,2017-10-19,20,3
2017-10-19 21:00:00,8,1756,2017-10-19,21,3
2017-10-19 22:00:00,8,333,2017-10-19,22,3
2017-10-20 08:00:00,8,2152,2017-10-20,8,4
2017-10-20 09:00:00,8,3055,2017-10-20,9,4
2017-10-20 10:00:00,8,2408,2017-10-20,10,4
2017-10-20 11:00:00,8,6461,2017-10-20,11,4
2017-10-20 12:00:00,8,7964,2017-10-20,12,4
2017-10-20 13:00:00,8,3840,2017-10-20,13,4
2017-10-20 14:00:00,8,1923,2017-10-20,14,4
2017-10-20 15:00:00,8,2402,2017-10-20,15,4
2017-10-20 16:00:00,8,2289,2017-10-20,16,4
2017-10-20 17:00:00,8,5726,2017-10-20,17,4
2017-10-20 18:00:00,8,5309,2017-10-20,18,4
2017-10-20 19:00:00,8,3186,2017-10-20,19,4
2017-10-20 20:00:00,8,2824,2017-10-20,20,4
2017-10-20 21:00:00,8,2989,2017-10-20,21,4
2017-10-20 22:00:00,8,2828,2017-10-20,22,4
2017-10-20 23:00:00,8,824,2017-10-20,23,4
2017-10-21 00:00:00,8,70,2017-10-21,0,5
2017-10-21 01:00:00,8,34,2017-10-21,1,5
2017-10-21 02:00:00,8,35,2017-10-21,2,5
2017-10-21 03:00:00,8,19,2017-10-21,3,5
2017-10-21 04:00:00,8,25,2017-10-21,4,5
2017-10-21 05:00:00,8,36,2017-10-21,5,5
2017-10-21 06:00:00,8,354,2017-10-21,6,5
2017-10-21 07:00:00,8,1275,2017-10-21,7,5
2017-10-21 08:00:00,8,2744,2017-10-21,8,5
2017-10-21 09:00:00,8,2140,2017-10-21,9,5
2017-10-21 10:00:00,8,2233,2017-10-21,10,5
2017-10-21 11:00:00,8,4796,2017-10-21,11,5
2017-10-21 12:00:00,8,5600,2017-10-21,12,5
2017-10-21 13:00:00,8,3572,2017-10-21,13,5
2017-10-21 14:00:00,8,2340,2017-10-21,14,5
2017-10-21 15:00:00,8,2521,2017-10-21,15,5
2017-10-21 16:00:00,8,2487,2017-10-21,16,5
2017-10-21 17:00:00,8,4844,2017-10-21,17,5
2017-10-21 18:00:00,8,5064,2017-10-21,18,5
2017-10-21 19:00:00,8,3504,2017-10-21,19,5
2017-10-21 20:00:00,8,2766,2017-10-21,20,5
2017-10-21 21:00:00,8,2357,2017-10-21,21,5
