loc_id,time_stamp,data_mean_week_hour
4,2017-12-10 07,132.5
5,2017-12-10 07,282.0
6,2017-12-10 07,373.75
7,2017-12-10 07,98.75
8,2017-12-10 07,1097.25
9,2017-12-10 07,97.5
10,2017-12-10 07,390.5
11,2017-12-10 07,338.0
12,2017-12-10 07,1208.0
13,2017-12-10 07,125.25
14,2017-12-10 07,150.25
15,2017-12-10 07,172.5
16,2017-12-10 07,113.25
17,2017-12-10 07,368.0
18,2017-12-10 07,370.75
19,2017-12-10 07,384.0
20,2017-12-10 07,97.5
21,2017-12-10 07,163.0
22,2017-12-10 07,100.75
23,2017-12-10 07,290.25
24,2017-12-10 07,227.5
25,2017-12-10 07,215.5
26,2017-12-10 07,185.0
27,2017-12-10 07,69.5
28,2017-12-10 07,285.75
29,2017-12-10 07,499.5
30,2017-12-10 07,453.25
31,2017-12-10 07,370.25
32,2017-12-10 07,130.75
33,2017-12-10 07,86.25
1,2017-12-10 08,561.5
2,2017-12-10 08,503.0
3,2017-12-10 08,574.25
4,2017-12-10 08,314.0
5,2017-12-10 08,485.0
6,2017-12-10 08,535.0
7,2017-12-10 08,191.25
8,2017-12-10 08,2210.25
9,2017-12-10 08,153.75
10,2017-12-10 08,1056.75
11,2017-12-10 08,327.25
12,2017-12-10 08,2465.75
13,2017-12-10 08,231.0
14,2017-12-10 08,294.0
15,2017-12-10 08,227.5
16,2017-12-10 08,175.0
17,2017-12-10 08,607.0
18,2017-12-10 08,476.5
19,2017-12-10 08,476.0
20,2017-12-10 08,250.5
21,2017-12-10 08,380.0
22,2017-12-10 08,88.5
23,2017-12-10 08,273.0
24,2017-12-10 08,389.25
25,2017-12-10 08,490.75
26,2017-12-10 08,344.25
27,2017-12-10 08,122.0
28,2017-12-10 08,435.5
29,2017-12-10 08,1285.0
30,2017-12-10 08,614.75
31,2017-12-10 08,630.5
32,2017-12-10 08,215.75
33,2017-12-10 08,148.0
1,2017-12-10 09,627.75
2,2017-12-10 09,465.25
3,2017-12-10 09,760.25
4,2017-12-10 09,403.0
5,2017-12-10 09,580.25
6,2017-12-10 09,574.0
7,2017-12-10 09,238.5
8,2017-12-10 09,2332.75
9,2017-12-10 09,211.75
10,2017-12-10 09,998.0
11,2017-12-10 09,365.5
12,2017-12-10 09,2538.5
13,2017-12-10 09,310.0
14,2017-12-10 09,436.5
15,2017-12-10 09,391.75
16,2017-12-10 09,259.75
17,2017-12-10 09,800.0
18,2017-12-10 09,492.75
19,2017-12-10 09,401.5
20,2017-12-10 09,710.5
21,2017-12-10 09,519.0
22,2017-12-10 09,127.75
23,2017-12-10 09,246.5
24,2017-12-10 09,693.75
25,2017-12-10 09,623.0
26,2017-12-10 09,383.75
27,2017-12-10 09,187.25
28,2017-12-10 09,617.0
29,2017-12-10 09,1117.25
30,2017-12-10 09,653.5
31,2017-12-10 09,778.75
32,2017-12-10 09,282.75
33,2017-12-10 09,298.75
1,2017-12-10 10,520.75
2,2017-12-10 10,411.25
3,2017-12-10 10,871.5
4,2017-12-10 10,333.25
5,2017-12-10 10,465.0
6,2017-12-10 10,565.0
7,2017-12-10 10,305.5
8,2017-12-10 10,2130.25
9,2017-12-10 10,243.0
10,2017-12-10 10,922.0
11,2017-12-10 10,433.75
12,2017-12-10 10,2140.75
13,2017-12-10 10,309.5
14,2017-12-10 10,372.75
15,2017-12-10 10,442.5
16,2017-12-10 10,237.25
17,2017-12-10 10,826.5
18,2017-12-10 10,352.0
19,2017-12-10 10,307.75
20,2017-12-10 10,571.0
21,2017-12-10 10,482.0
22,2017-12-10 10,178.0
23,2017-12-10 10,290.0
24,2017-12-10 10,732.0
25,2017-12-10 10,673.5
26,2017-12-10 10,422.75
27,2017-12-10 10,195.25
28,2017-12-10 10,606.0
29,2017-12-10 10,947.0
30,2017-12-10 10,511.0
31,2017-12-10 10,926.5
32,2017-12-10 10,315.5
33,2017-12-10 10,247.5
1,2017-12-10 11,891.5
2,2017-12-10 11,798.25
3,2017-12-10 11,1791.0
4,2017-12-10 11,764.5
5,2017-12-10 11,813.25
6,2017-12-10 11,1171.75
7,2017-12-10 11,441.25
8,2017-12-10 11,4394.75
9,2017-12-10 11,311.25
10,2017-12-10 11,2530.75
11,2017-12-10 11,722.25
12,2017-12-10 11,4415.75
13,2017-12-10 11,532.25
14,2017-12-10 11,496.0
15,2017-12-10 11,486.5
16,2017-12-10 11,409.25
17,2017-12-10 11,1415.25
18,2017-12-10 11,431.25
19,2017-12-10 11,703.5
20,2017-12-10 11,764.75
21,2017-12-10 11,948.25
22,2017-12-10 11,245.25
23,2017-12-10 11,502.25
24,2017-12-10 11,1051.0
25,2017-12-10 11,1316.25
26,2017-12-10 11,737.0
27,2017-12-10 11,289.75
28,2017-12-10 11,1147.75
29,2017-12-10 11,2772.75
30,2017-12-10 11,702.75
31,2017-12-10 11,1791.25
32,2017-12-10 11,651.5
33,2017-12-10 11,330.75
1,2017-12-10 12,1041.75
2,2017-12-10 12,1027.0
3,2017-12-10 12,2163.25
4,2017-12-10 12,1169.25
5,2017-12-10 12,1002.25
6,2017-12-10 12,1446.0
7,2017-12-10 12,557.25
8,2017-12-10 12,6084.25
9,2017-12-10 12,350.75
10,2017-12-10 12,3232.0
11,2017-12-10 12,925.75
12,2017-12-10 12,5981.0
13,2017-12-10 12,591.0
14,2017-12-10 12,509.75
15,2017-12-10 12,535.5
16,2017-12-10 12,397.0
17,2017-12-10 12,1684.5
18,2017-12-10 12,502.25
19,2017-12-10 12,930.75
20,2017-12-10 12,769.5
21,2017-12-10 12,1363.5
22,2017-12-10 12,244.25
23,2017-12-10 12,589.75
24,2017-12-10 12,1066.5
25,2017-12-10 12,1767.25
26,2017-12-10 12,891.25
27,2017-12-10 12,336.5
28,2017-12-10 12,1414.25
29,2017-12-10 12,3532.25
30,2017-12-10 12,920.5
31,2017-12-10 12,2241.0
32,2017-12-10 12,879.0
33,2017-12-10 12,399.0
1,2017-12-10 13,760.75
2,2017-12-10 13,725.5
3,2017-12-10 13,1438.75
4,2017-12-10 13,685.25
5,2017-12-10 13,716.25
6,2017-12-10 13,992.5
7,2017-12-10 13,436.5
8,2017-12-10 13,3642.0
9,2017-12-10 13,270.0
10,2017-12-10 13,1365.75
11,2017-12-10 13,690.25
12,2017-12-10 13,3833.25
13,2017-12-10 13,398.25
14,2017-12-10 13,458.0
15,2017-12-10 13,383.75
16,2017-12-10 13,305.0
17,2017-12-10 13,1055.75
18,2017-12-10 13,464.25
19,2017-12-10 13,675.0
20,2017-12-10 13,680.25
21,2017-12-10 13,901.0
22,2017-12-10 13,209.25
23,2017-12-10 13,391.25
24,2017-12-10 13,830.25
25,2017-12-10 13,1120.0
26,2017-12-10 13,510.75
27,2017-12-10 13,337.75
28,2017-12-10 13,888.75
29,2017-12-10 13,1558.25
30,2017-12-10 13,822.25
31,2017-12-10 13,1474.0
32,2017-12-10 13,558.25
33,2017-12-10 13,322.75
1,2017-12-10 14,642.0
2,2017-12-10 14,489.0
3,2017-12-10 14,1083.75
4,2017-12-10 14,500.5
5,2017-12-10 14,578.75
6,2017-12-10 14,754.25
7,2017-12-10 14,338.25
8,2017-12-10 14,2604.75
9,2017-12-10 14,245.0
10,2017-12-10 14,928.5
11,2017-12-10 14,525.25
12,2017-12-10 14,2734.5
13,2017-12-10 14,328.25
14,2017-12-10 14,314.5
15,2017-12-10 14,372.5
16,2017-12-10 14,253.5
17,2017-12-10 14,790.25
18,2017-12-10 14,368.25
19,2017-12-10 14,439.25
20,2017-12-10 14,605.75
21,2017-12-10 14,592.75
22,2017-12-10 14,182.5
23,2017-12-10 14,354.5
24,2017-12-10 14,691.25
25,2017-12-10 14,808.5
26,2017-12-10 14,461.75
27,2017-12-10 14,296.75
28,2017-12-10 14,659.5
29,2017-12-10 14,1041.25
30,2017-12-10 14,499.75
31,2017-12-10 14,1197.75
32,2017-12-10 14,349.75
33,2017-12-10 14,268.75
1,2017-12-10 15,511.5
2,2017-12-10 15,403.5
3,2017-12-10 15,930.25
4,2017-12-10 15,436.25
5,2017-12-10 15,479.75
6,2017-12-10 15,659.25
7,2017-12-10 15,274.25
8,2017-12-10 15,2334.5
9,2017-12-10 15,198.5
10,2017-12-10 15,1068.25
11,2017-12-10 15,459.25
12,2017-12-10 15,2260.5
13,2017-12-10 15,248.0
14,2017-12-10 15,351.0
15,2017-12-10 15,297.5
16,2017-12-10 15,250.75
17,2017-12-10 15,947.5
18,2017-12-10 15,389.25
19,2017-12-10 15,354.5
20,2017-12-10 15,627.75
21,2017-12-10 15,530.5
22,2017-12-10 15,204.25
23,2017-12-10 15,328.0
24,2017-12-10 15,644.5
25,2017-12-10 15,682.5
26,2017-12-10 15,405.25
27,2017-12-10 15,267.0
28,2017-12-10 15,788.75
29,2017-12-10 15,989.0
30,2017-12-10 15,494.5
31,2017-12-10 15,1062.0
32,2017-12-10 15,327.0
33,2017-12-10 15,283.5
1,2017-12-10 16,598.25
2,2017-12-10 16,436.25
3,2017-12-10 16,1019.5
4,2017-12-10 16,393.25
5,2017-12-10 16,570.75
6,2017-12-10 16,634.75
7,2017-12-10 16,271.25
8,2017-12-10 16,2483.0
9,2017-12-10 16,226.5
10,2017-12-10 16,1415.25
11,2017-12-10 16,510.25
12,2017-12-10 16,2527.75
13,2017-12-10 16,257.0
14,2017-12-10 16,368.0
15,2017-12-10 16,334.75
16,2017-12-10 16,289.25
17,2017-12-10 16,852.75
18,2017-12-10 16,456.0
19,2017-12-10 16,387.5
20,2017-12-10 16,499.0
21,2017-12-10 16,563.75
22,2017-12-10 16,224.75
23,2017-12-10 16,355.5
24,2017-12-10 16,649.0
25,2017-12-10 16,743.25
26,2017-12-10 16,439.25
27,2017-12-10 16,218.25
28,2017-12-10 16,700.5
29,2017-12-10 16,1372.25
30,2017-12-10 16,563.75
31,2017-12-10 16,1090.75
32,2017-12-10 16,380.5
33,2017-12-10 16,236.0
1,2017-12-10 17,702.5
2,2017-12-10 17,878.25
3,2017-12-10 17,1779.5
4,2017-12-10 17,800.25
5,2017-12-10 17,632.75
6,2017-12-10 17,1045.5
7,2017-12-10 17,386.5
8,2017-12-10 17,5094.5
9,2017-12-10 17,268.5
10,2017-12-10 17,2787.75
11,2017-12-10 17,929.25
12,2017-12-10 17,5020.0
13,2017-12-10 17,471.0
14,2017-12-10 17,480.5
15,2017-12-10 17,492.5
16,2017-12-10 17,371.25
17,2017-12-10 17,1231.0
18,2017-12-10 17,473.75
19,2017-12-10 17,845.5
20,2017-12-10 17,876.75
21,2017-12-10 17,912.5
22,2017-12-10 17,315.25
23,2017-12-10 17,613.25
24,2017-12-10 17,893.75
25,2017-12-10 17,1292.0
26,2017-12-10 17,781.25
27,2017-12-10 17,298.5
28,2017-12-10 17,1040.75
29,2017-12-10 17,2978.75
30,2017-12-10 17,810.5
31,2017-12-10 17,1680.25
32,2017-12-10 17,651.75
33,2017-12-10 17,325.25
1,2017-12-10 18,867.75
2,2017-12-10 18,840.25
3,2017-12-10 18,1735.75
4,2017-12-10 18,952.0
5,2017-12-10 18,830.75
6,2017-12-10 18,1235.0
7,2017-12-10 18,477.75
8,2017-12-10 18,4974.25
9,2017-12-10 18,353.25
10,2017-12-10 18,1990.25
11,2017-12-10 18,915.5
12,2017-12-10 18,4679.75
13,2017-12-10 18,503.0
14,2017-12-10 18,431.75
15,2017-12-10 18,423.5
16,2017-12-10 18,327.0
17,2017-12-10 18,1379.0
18,2017-12-10 18,484.0
19,2017-12-10 18,757.0
20,2017-12-10 18,922.5
21,2017-12-10 18,1061.25
22,2017-12-10 18,242.25
23,2017-12-10 18,505.0
24,2017-12-10 18,715.5
25,2017-12-10 18,1443.25
26,2017-12-10 18,614.5
27,2017-12-10 18,315.25
28,2017-12-10 18,1145.5
29,2017-12-10 18,2281.0
30,2017-12-10 18,811.0
31,2017-12-10 18,1868.75
32,2017-12-10 18,667.75
33,2017-12-10 18,346.25
1,2017-12-10 19,699.0
2,2017-12-10 19,663.25
3,2017-12-10 19,1224.75
4,2017-12-10 19,656.25
5,2017-12-10 19,730.75
6,2017-12-10 19,970.75
7,2017-12-10 19,402.0
8,2017-12-10 19,3153.25
9,2017-12-10 19,299.5
10,2017-12-10 19,1114.75
11,2017-12-10 19,570.75
12,2017-12-10 19,3108.75
13,2017-12-10 19,355.0
14,2017-12-10 19,372.25
15,2017-12-10 19,305.0
16,2017-12-10 19,225.5
17,2017-12-10 19,996.25
18,2017-12-10 19,355.25
19,2017-12-10 19,541.25
20,2017-12-10 19,630.5
21,2017-12-10 19,782.0
22,2017-12-10 19,186.5
23,2017-12-10 19,342.75
24,2017-12-10 19,530.0
25,2017-12-10 19,1019.0
26,2017-12-10 19,453.25
27,2017-12-10 19,277.0
28,2017-12-10 19,835.5
29,2017-12-10 19,1278.0
30,2017-12-10 19,605.5
31,2017-12-10 19,1166.5
32,2017-12-10 19,553.25
33,2017-12-10 19,270.5
1,2017-12-10 20,510.75
2,2017-12-10 20,473.75
3,2017-12-10 20,930.0
4,2017-12-10 20,528.5
5,2017-12-10 20,511.25
6,2017-12-10 20,777.75
7,2017-12-10 20,337.25
8,2017-12-10 20,2200.25
9,2017-12-10 20,271.25
10,2017-12-10 20,715.75
11,2017-12-10 20,470.25
12,2017-12-10 20,2225.75
13,2017-12-10 20,330.0
14,2017-12-10 20,314.75
15,2017-12-10 20,270.5
16,2017-12-10 20,201.25
17,2017-12-10 20,799.75
18,2017-12-10 20,344.0
19,2017-12-10 20,376.5
20,2017-12-10 20,517.0
21,2017-12-10 20,648.0
22,2017-12-10 20,179.0
23,2017-12-10 20,334.25
24,2017-12-10 20,432.5
25,2017-12-10 20,854.0
26,2017-12-10 20,396.0
27,2017-12-10 20,253.5
28,2017-12-10 20,687.75
29,2017-12-10 20,970.75
30,2017-12-10 20,496.0
31,2017-12-10 20,931.75
32,2017-12-10 20,393.75
33,2017-12-10 20,246.0
1,2017-12-10 21,542.75
2,2017-12-10 21,534.25
3,2017-12-10 21,929.25
4,2017-12-10 21,536.25
5,2017-12-10 21,556.75
6,2017-12-10 21,747.25
7,2017-12-10 21,273.0
8,2017-12-10 21,1802.0
9,2017-12-10 21,229.75
10,2017-12-10 21,687.0
11,2017-12-10 21,525.0
12,2017-12-10 21,1719.75
13,2017-12-10 21,360.75
14,2017-12-10 21,287.25
15,2017-12-10 21,306.75
16,2017-12-10 21,209.25
17,2017-12-10 21,846.0
18,2017-12-10 21,464.75
19,2017-12-10 21,482.5
20,2017-12-10 21,514.75
21,2017-12-10 21,646.5
22,2017-12-10 21,193.5
23,2017-12-10 21,475.75
24,2017-12-10 21,372.75
25,2017-12-10 21,889.0
26,2017-12-10 21,416.0
27,2017-12-10 21,200.0
28,2017-12-10 21,721.25
29,2017-12-10 21,952.25
30,2017-12-10 21,562.5
31,2017-12-10 21,933.75
32,2017-12-10 21,346.5
33,2017-12-10 21,216.25
1,2017-12-10 22,600.75
2,2017-12-10 22,679.5
3,2017-12-10 22,1120.25
4,2017-12-10 22,674.0
5,2017-12-10 22,618.5
6,2017-12-10 22,875.25
7,2017-12-10 22,283.75
8,2017-12-10 22,2279.5
9,2017-12-10 22,223.25
10,2017-12-10 22,364.75
11,2017-12-10 22,709.0
12,2017-12-10 22,2100.75
13,2017-12-10 22,396.0
14,2017-12-10 22,243.75
15,2017-12-10 22,374.25
16,2017-12-10 22,202.25
17,2017-12-10 22,974.75
18,2017-12-10 22,562.0
19,2017-12-10 22,662.75
20,2017-12-10 22,623.5
21,2017-12-10 22,782.75
22,2017-12-10 22,144.0
23,2017-12-10 22,495.0
24,2017-12-10 22,433.25
25,2017-12-10 22,951.25
26,2017-12-10 22,424.75
27,2017-12-10 22,224.5
28,2017-12-10 22,814.75
29,2017-12-10 22,577.5
30,2017-12-10 22,680.0
31,2017-12-10 22,1183.25
32,2017-12-10 22,418.75
33,2017-12-10 22,251.5
1,2017-12-10 23,457.75
2,2017-12-10 23,719.5
3,2017-12-10 23,472.5
4,2017-12-10 23,496.5
5,2017-12-10 23,462.0
6,2017-12-10 23,706.75
7,2017-12-10 23,227.0
8,2017-12-10 23,654.75
9,2017-12-10 23,437.0
10,2017-12-10 23,142.5
11,2017-12-10 23,635.75
12,2017-12-10 23,605.0
13,2017-12-10 23,224.75
14,2017-12-10 23,93.25
15,2017-12-10 23,125.0
16,2017-12-10 23,62.5
17,2017-12-10 23,697.5
18,2017-12-10 23,595.25
19,2017-12-10 23,498.0
20,2017-12-10 23,274.25
21,2017-12-10 23,587.75
22,2017-12-10 23,22.5
23,2017-12-10 23,664.5
24,2017-12-10 23,157.25
25,2017-12-10 23,359.25
26,2017-12-10 23,210.75
27,2017-12-10 23,50.5
28,2017-12-10 23,498.5
29,2017-12-10 23,225.0
30,2017-12-10 23,600.25
31,2017-12-10 23,378.75
32,2017-12-10 23,168.25
33,2017-12-10 23,58.75
1,2017-12-11 00,613.5
2,2017-12-11 00,845.5
3,2017-12-11 00,143.5
4,2017-12-11 00,289.5
5,2017-12-11 00,257.0
6,2017-12-11 00,365.25
7,2017-12-11 00,165.5
8,2017-12-11 00,68.25
9,2017-12-11 00,457.0
10,2017-12-11 00,69.0
11,2017-12-11 00,494.5
12,2017-12-11 00,74.5
13,2017-12-11 00,64.25
14,2017-12-11 00,41.0
15,2017-12-11 00,19.0
16,2017-12-11 00,24.0
17,2017-12-11 00,690.75
18,2017-12-11 00,713.25
19,2017-12-11 00,364.5
20,2017-12-11 00,38.75
21,2017-12-11 00,760.75
22,2017-12-11 00,5.5
23,2017-12-11 00,541.0
24,2017-12-11 00,9.25
25,2017-12-11 00,750.75
26,2017-12-11 00,46.75
27,2017-12-11 00,22.75
28,2017-12-11 00,376.25
29,2017-12-11 00,81.75
30,2017-12-11 00,588.0
31,2017-12-11 00,276.0
32,2017-12-11 00,26.25
33,2017-12-11 00,21.75
1,2017-12-11 01,397.25
2,2017-12-11 01,693.25
3,2017-12-11 01,70.0
4,2017-12-11 01,111.25
5,2017-12-11 01,132.25
6,2017-12-11 01,194.0
7,2017-12-11 01,118.75
8,2017-12-11 01,11.25
9,2017-12-11 01,305.5
10,2017-12-11 01,17.0
11,2017-12-11 01,344.5
12,2017-12-11 01,22.5
13,2017-12-11 01,21.5
14,2017-12-11 01,41.5
15,2017-12-11 01,11.75
16,2017-12-11 01,18.25
17,2017-12-11 01,256.75
18,2017-12-11 01,562.25
19,2017-12-11 01,245.0
20,2017-12-11 01,28.0
21,2017-12-11 01,542.0
22,2017-12-11 01,3.25
23,2017-12-11 01,386.5
24,2017-12-11 01,6.75
25,2017-12-11 01,499.5
26,2017-12-11 01,15.0
27,2017-12-11 01,24.75
28,2017-12-11 01,128.75
29,2017-12-11 01,17.0
30,2017-12-11 01,345.5
31,2017-12-11 01,139.25
32,2017-12-11 01,15.75
33,2017-12-11 01,22.5
1,2017-12-11 02,309.25
2,2017-12-11 02,790.75
3,2017-12-11 02,54.25
4,2017-12-11 02,77.0
5,2017-12-11 02,135.0
6,2017-12-11 02,205.25
7,2017-12-11 02,62.5
8,2017-12-11 02,15.75
9,2017-12-11 02,244.75
10,2017-12-11 02,7.0
11,2017-12-11 02,288.25
12,2017-12-11 02,26.0
13,2017-12-11 02,22.75
14,2017-12-11 02,38.0
15,2017-12-11 02,11.5
16,2017-12-11 02,17.75
17,2017-12-11 02,190.5
18,2017-12-11 02,338.0
19,2017-12-11 02,303.25
20,2017-12-11 02,20.5
21,2017-12-11 02,401.25
22,2017-12-11 02,4.0
23,2017-12-11 02,395.5
24,2017-12-11 02,7.75
25,2017-12-11 02,511.25
26,2017-12-11 02,15.25
27,2017-12-11 02,24.0
28,2017-12-11 02,75.75
29,2017-12-11 02,6.5
30,2017-12-11 02,350.5
31,2017-12-11 02,92.25
32,2017-12-11 02,9.0
33,2017-12-11 02,19.5
1,2017-12-11 03,310.5
2,2017-12-11 03,924.5
3,2017-12-11 03,31.5
4,2017-12-11 03,72.5
5,2017-12-11 03,183.75
6,2017-12-11 03,242.75
7,2017-12-11 03,57.75
8,2017-12-11 03,12.25
9,2017-12-11 03,161.75
10,2017-12-11 03,6.75
11,2017-12-11 03,240.0
12,2017-12-11 03,18.5
13,2017-12-11 03,19.5
14,2017-12-11 03,41.5
15,2017-12-11 03,9.25
16,2017-12-11 03,17.25
17,2017-12-11 03,240.0
18,2017-12-11 03,394.5
19,2017-12-11 03,390.0
20,2017-12-11 03,21.0
21,2017-12-11 03,301.75
22,2017-12-11 03,5.75
23,2017-12-11 03,455.0
24,2017-12-11 03,4.75
25,2017-12-11 03,471.5
26,2017-12-11 03,5.75
27,2017-12-11 03,23.0
28,2017-12-11 03,120.5
29,2017-12-11 03,5.25
30,2017-12-11 03,451.25
31,2017-12-11 03,92.25
32,2017-12-11 03,7.0
33,2017-12-11 03,19.0
1,2017-12-11 04,317.25
2,2017-12-11 04,882.25
3,2017-12-11 04,21.5
4,2017-12-11 04,62.75
5,2017-12-11 04,184.25
6,2017-12-11 04,208.75
7,2017-12-11 04,58.5
8,2017-12-11 04,22.25
9,2017-12-11 04,101.25
10,2017-12-11 04,15.5
11,2017-12-11 04,233.75
12,2017-12-11 04,30.25
13,2017-12-11 04,18.0
14,2017-12-11 04,38.25
15,2017-12-11 04,9.0
16,2017-12-11 04,20.5
17,2017-12-11 04,215.25
18,2017-12-11 04,356.0
19,2017-12-11 04,400.25
20,2017-12-11 04,17.0
21,2017-12-11 04,343.0
22,2017-12-11 04,3.5
23,2017-12-11 04,501.75
24,2017-12-11 04,3.75
25,2017-12-11 04,434.75
26,2017-12-11 04,7.5
27,2017-12-11 04,24.25
28,2017-12-11 04,71.5
29,2017-12-11 04,17.25
30,2017-12-11 04,394.25
31,2017-12-11 04,94.5
32,2017-12-11 04,6.5
33,2017-12-11 04,20.0
1,2017-12-11 05,316.25
2,2017-12-11 05,860.75
3,2017-12-11 05,32.0
4,2017-12-11 05,77.25
5,2017-12-11 05,176.75
6,2017-12-11 05,211.75
7,2017-12-11 05,93.25
8,2017-12-11 05,86.75
9,2017-12-11 05,92.5
10,2017-12-11 05,34.0
11,2017-12-11 05,245.25
12,2017-12-11 05,96.75
13,2017-12-11 05,34.25
14,2017-12-11 05,44.5
15,2017-12-11 05,16.5
16,2017-12-11 05,21.0
17,2017-12-11 05,268.75
18,2017-12-11 05,354.25
19,2017-12-11 05,345.25
20,2017-12-11 05,25.5
21,2017-12-11 05,419.5
22,2017-12-11 05,4.0
23,2017-12-11 05,529.25
24,2017-12-11 05,9.5
25,2017-12-11 05,451.5
26,2017-12-11 05,23.75
27,2017-12-11 05,29.0
28,2017-12-11 05,118.5
29,2017-12-11 05,45.75
30,2017-12-11 05,387.75
31,2017-12-11 05,100.0
32,2017-12-11 05,9.75
33,2017-12-11 05,24.25
1,2017-12-11 06,291.75
2,2017-12-11 06,699.5
3,2017-12-11 06,123.5
4,2017-12-11 06,124.75
5,2017-12-11 06,192.5
6,2017-12-11 06,281.25
7,2017-12-11 06,93.0
8,2017-12-11 06,370.75
9,2017-12-11 06,124.75
10,2017-12-11 06,153.0
11,2017-12-11 06,298.25
12,2017-12-11 06,392.75
13,2017-12-11 06,46.25
14,2017-12-11 06,66.5
15,2017-12-11 06,51.5
16,2017-12-11 06,57.75
17,2017-12-11 06,252.25
18,2017-12-11 06,356.5
19,2017-12-11 06,268.75
20,2017-12-11 06,42.75
21,2017-12-11 06,302.75
22,2017-12-11 06,11.0
23,2017-12-11 06,460.25
24,2017-12-11 06,75.0
25,2017-12-11 06,344.25
26,2017-12-11 06,51.0
27,2017-12-11 06,52.25
28,2017-12-11 06,203.5
29,2017-12-11 06,222.5
30,2017-12-11 06,436.5
31,2017-12-11 06,162.0
32,2017-12-11 06,51.75
33,2017-12-11 06,52.25
1,2017-12-11 07,482.25
2,2017-12-11 07,612.5
3,2017-12-11 07,727.75
4,2017-12-11 07,209.25
5,2017-12-11 07,394.5
6,2017-12-11 07,772.0
7,2017-12-11 07,284.75
8,2017-12-11 07,1969.25
9,2017-12-11 07,276.75
10,2017-12-11 07,725.5
11,2017-12-11 07,642.0
12,2017-12-11 07,2217.75
13,2017-12-11 07,239.25
14,2017-12-11 07,297.25
15,2017-12-11 07,355.0
16,2017-12-11 07,257.75
17,2017-12-11 07,559.75
18,2017-12-11 07,418.5
19,2017-12-11 07,597.75
20,2017-12-11 07,216.5
21,2017-12-11 07,300.75
22,2017-12-11 07,220.25
23,2017-12-11 07,509.75
24,2017-12-11 07,468.5
25,2017-12-11 07,390.0
26,2017-12-11 07,282.25
27,2017-12-11 07,247.25
28,2017-12-11 07,396.0
29,2017-12-11 07,1020.75
30,2017-12-11 07,591.75
31,2017-12-11 07,766.5
32,2017-12-11 07,277.25
33,2017-12-11 07,250.75
1,2017-12-11 08,655.25
2,2017-12-11 08,482.5
3,2017-12-11 08,1186.0
4,2017-12-11 08,523.0
5,2017-12-11 08,545.5
6,2017-12-11 08,871.75
7,2017-12-11 08,321.25
8,2017-12-11 08,3341.5
9,2017-12-11 08,235.0
10,2017-12-11 08,1636.0
11,2017-12-11 08,424.75
12,2017-12-11 08,3719.75
13,2017-12-11 08,513.0
14,2017-12-11 08,584.75
15,2017-12-11 08,586.5
16,2017-12-11 08,623.75
17,2017-12-11 08,877.25
18,2017-12-11 08,554.0
19,2017-12-11 08,470.5
20,2017-12-11 08,1541.5
21,2017-12-11 08,747.5
22,2017-12-11 08,275.0
23,2017-12-11 08,288.25
24,2017-12-11 08,868.75
25,2017-12-11 08,943.5
26,2017-12-11 08,557.25
27,2017-12-11 08,604.75
28,2017-12-11 08,735.5
29,2017-12-11 08,2038.0
30,2017-12-11 08,743.0
31,2017-12-11 08,1165.5
32,2017-12-11 08,468.25
33,2017-12-11 08,532.75
1,2017-12-11 09,609.5
2,2017-12-11 09,601.5
3,2017-12-11 09,1216.0
4,2017-12-11 09,446.0
5,2017-12-11 09,561.5
6,2017-12-11 09,811.5
7,2017-12-11 09,263.0
8,2017-12-11 09,2593.25
9,2017-12-11 09,182.75
10,2017-12-11 09,954.75
11,2017-12-11 09,655.5
12,2017-12-11 09,2857.25
13,2017-12-11 09,407.25
14,2017-12-11 09,589.75
15,2017-12-11 09,781.25
16,2017-12-11 09,617.5
17,2017-12-11 09,813.0
18,2017-12-11 09,523.5
19,2017-12-11 09,526.25
20,2017-12-11 09,1753.25
21,2017-12-11 09,644.75
22,2017-12-11 09,460.25
23,2017-12-11 09,494.0
24,2017-12-11 09,1118.0
25,2017-12-11 09,807.0
26,2017-12-11 09,461.0
27,2017-12-11 09,1057.0
28,2017-12-11 09,728.5
29,2017-12-11 09,1402.0
30,2017-12-11 09,815.0
31,2017-12-11 09,1089.75
32,2017-12-11 09,428.75
33,2017-12-11 09,885.75
1,2017-12-11 10,477.75
2,2017-12-11 10,492.0
3,2017-12-11 10,860.5
4,2017-12-11 10,350.75
5,2017-12-11 10,475.25
6,2017-12-11 10,516.75
7,2017-12-11 10,180.5
8,2017-12-11 10,1993.25
9,2017-12-11 10,131.0
10,2017-12-11 10,704.0
11,2017-12-11 10,548.5
12,2017-12-11 10,1980.0
13,2017-12-11 10,234.0
14,2017-12-11 10,576.75
15,2017-12-11 10,438.25
16,2017-12-11 10,622.75
17,2017-12-11 10,674.5
18,2017-12-11 10,314.0
19,2017-12-11 10,404.75
20,2017-12-11 10,1451.0
21,2017-12-11 10,548.5
22,2017-12-11 10,342.75
23,2017-12-11 10,373.75
24,2017-12-11 10,1033.5
25,2017-12-11 10,723.0
26,2017-12-11 10,303.75
27,2017-12-11 10,1083.5
28,2017-12-11 10,558.75
29,2017-12-11 10,933.0
30,2017-12-11 10,478.25
31,2017-12-11 10,768.5
32,2017-12-11 10,308.0
33,2017-12-11 10,850.75
1,2017-12-11 11,725.75
2,2017-12-11 11,768.75
